name,description,gx_media_links,WKT,longitude,latitude
"Viadukt","https://www.facebook.com/groups/630193237595288/permalink/747759662505311/",,"POINT Z (8.992332 49.603227 0)",8.992332,49.603227
"Skisprungschanze","https://www.facebook.com/groups/630193237595288/permalink/747748495839761/",,"POINT Z (9.044568 49.471111 0)",9.044568,49.471111
"Altenheim","https://www.facebook.com/groups/630193237595288/permalink/748245249123419/",,"POINT Z (6.092172 51.05736 0)",6.092172,51.05736
"Höhle","https://www.facebook.com/groups/630193237595288/permalink/747245539223390/",,"POINT Z (10.272892 51.684116 0)",10.272892,51.684116
"Dorf","https://www.facebook.com/groups/630193237595288/permalink/747124289235515/",,"POINT Z (16.80825 42.7631944444444 0)",16.80825,42.7631944444444
"Burg","https://www.facebook.com/groups/630193237595288/permalink/747051412576136/",,"POINT Z (8.0570779 50.726676 0)",8.0570779,50.726676
"Haus","https://www.facebook.com/groups/630193237595288/permalink/747046659243278/",,"POINT Z (8.040303 50.857494 0)",8.040303,50.857494
"Geschäftshaus","https://www.facebook.com/groups/630193237595288/permalink/748289152452362/",,"POINT Z (7.814726 51.692305 0)",7.814726,51.692305
"Truppenübungsplatz","https://www.facebook.com/groups/630193237595288/permalink/748286622452615/",,"POINT Z (7.841356 51.726846 0)",7.841356,51.726846
"Züge","https://www.facebook.com/groups/630193237595288/permalink/749238539024090",,"POINT Z (6.485583 50.811157 0)",6.485583,50.811157
"Gebäude","https://www.facebook.com/groups/630193237595288/permalink/749553045659306/",,"POINT Z (5.787581 49.5292717 0)",5.787581,49.5292717
"Tennisanlage","https://www.facebook.com/groups/630193237595288/permalink/749007122380565/",,"POINT Z (9.9488071 49.807414 0)",9.9488071,49.807414
"Motorad","https://www.facebook.com/groups/630193237595288/permalink/750889172192360/",,"POINT Z (127.391294 0.786923 0)",127.391294,0.786923
"Haus","https://www.facebook.com/groups/630193237595288/permalink/751449428803001/",,"POINT Z (6.80128 49.556683 0)",6.80128,49.556683
"Kaserne","https://www.facebook.com/groups/630193237595288/permalink/751852318762712/",,"POINT Z (8.65393 49.845837 0)",8.65393,49.845837
"Flugplatz","https://www.facebook.com/groups/630193237595288/permalink/750989225515688/",,"POINT Z (6.578995 49.9619698 0)",6.578995,49.9619698
"Haus","https://www.facebook.com/groups/630193237595288/permalink/750963222184955/",,"POINT Z (9.55222222222222 54.5138888888889 0)",9.55222222222222,54.5138888888889
"Kaserne","https://www.facebook.com/groups/630193237595288/permalink/750688468879097/",,"POINT Z (10.2251088 48.4398024 0)",10.2251088,48.4398024
"Haus",,,"POINT Z (4.8333639 51.0598706 0)",4.8333639,51.0598706
"Restaurant","https://www.facebook.com/groups/630193237595288/permalink/752080235406587/",,"POINT Z (13.918485 46.664617 0)",13.918485,46.664617
"Ferienlager","https://www.facebook.com/groups/630193237595288/permalink/752146002066677/",,"POINT Z (13.461082 54.31962 0)",13.461082,54.31962
"Altenheim","https://www.facebook.com/groups/630193237595288/permalink/752564912024786/",,"POINT Z (10.3353680788152 53.5798443191738 0)",10.3353680788152,53.5798443191738
"Bahnhof","https://www.facebook.com/groups/630193237595288/permalink/759164978031446/",,"POINT Z (10.2934070911976 53.6745476099936 0)",10.2934070911976,53.6745476099936
"Ruinen ","https://www.facebook.com/groups/630193237595288/permalink/752672472014030",,"POINT Z (9.942699 54.330209 0)",9.942699,54.330209
"Bunker","https://www.facebook.com/groups/630193237595288/permalink/753002525314358",,"POINT Z (6.409246 49.316695 0)",6.409246,49.316695
"Siedlung ","https://www.facebook.com/groups/630193237595288/permalink/752999998647944/",,"POINT Z (14.4664755 35.9335934 0)",14.4664755,35.9335934
"Haus","https://www.facebook.com/groups/630193237595288/permalink/753078958640048/",,"POINT Z (6.231892 51.8418056 0)",6.231892,51.8418056
"Bahn ","https://www.facebook.com/groups/630193237595288/permalink/753079671973310/",,"POINT Z (9.363032 50.027037 0)",9.363032,50.027037
"Hotel","https://www.facebook.com/groups/630193237595288/permalink/753087088639235/",,"POINT Z (-14.3361917 28.0639806 0)"
"Haus","https://www.facebook.com/groups/630193237595288/permalink/753099791971298/",,"POINT Z (7.7713311 51.176109 0)",7.7713311,51.176109
"Militär","https://www.facebook.com/groups/630193237595288/permalink/753104735304137/",,"POINT Z (11.0307479 51.8533577 0)",11.0307479,51.8533577
"Bauernhaus","https://www.facebook.com/groups/630193237595288/permalink/753105621970715/",,"POINT Z (10.163882 54.105433 0)",10.163882,54.105433
"Gaststätte","https://www.facebook.com/groups/630193237595288/permalink/753106761970601",,"POINT Z (7.3341875 51.3810625 0)",7.3341875,51.3810625
"Kaserne","https://www.facebook.com/groups/630193237595288/permalink/753671001914177",,"POINT Z (13.200628 53.205944 0)",13.200628,53.205944
"Haus","https://www.facebook.com/groups/630193237595288/permalink/753624378585506/",,"POINT Z (6.5275625 50.8241875 0)",6.5275625,50.8241875
"Haus","https://www.facebook.com/groups/630193237595288/permalink/753439675270643/",,"POINT Z (6.473943 51.702946 0)",6.473943,51.702946
"Swingerclub","https://www.facebook.com/groups/630193237595288/permalink/754470861834191",,"POINT Z (7.0690604 51.6394273 0)",7.0690604,51.6394273
"Hotel","https://www.facebook.com/groups/630193237595288/permalink/754467038501240/",,"POINT Z (12.15495 46.706945 0)",12.15495,46.706945
"Kaserne","https://www.facebook.com/groups/630193237595288/permalink/754612955153315/",,"POINT Z (6.475911 49.975145 0)",6.475911,49.975145
"Krankenhaus","https://www.facebook.com/groups/630193237595288/permalink/754540671827210/",,"POINT Z (12.274167 51.6616676 0)",12.274167,51.6616676
"Haus","https://www.facebook.com/groups/630193237595288/permalink/754540645160546/",,"POINT Z (10.312479 50.971069 0)",10.312479,50.971069
"Haus","https://www.facebook.com/groups/630193237595288/permalink/754540585160552/",,"POINT Z (5.8645823 50.4915839 0)",5.8645823,50.4915839
"Hütte","https://www.facebook.com/groups/630193237595288/permalink/754536061827671/",,"POINT Z (6.1565625 50.3789375 0)",6.1565625,50.3789375
"Haus","https://www.facebook.com/groups/630193237595288/permalink/754651285149482/",,"POINT Z (6.2255054 51.8415179 0)",6.2255054,51.8415179
"Haus","https://www.facebook.com/groups/630193237595288/permalink/754112971869980/",,"POINT Z (15.5716795 44.9026293 0)",15.5716795,44.9026293
"Geebäude","https://www.facebook.com/groups/630193237595288/permalink/755194001761877/",,"POINT Z (9.15688888888889 50.2041388888889 0)",9.15688888888889,50.2041388888889
"Casino","https://www.facebook.com/groups/630193237595288/permalink/755528418395102",,"POINT Z (6.455319 51.175553 0)",6.455319,51.175553
"Krankenhaus","https://www.facebook.com/groups/630193237595288/permalink/755693651711912/",,"POINT Z (13.1317705 52.5345498 0)",13.1317705,52.5345498
"Schiff","https://www.facebook.com/groups/630193237595288/permalink/756008675013743",,"POINT Z (7.428301 51.746733 0)",7.428301,51.746733
"Bauernhaus","https://www.facebook.com/groups/630193237595288/permalink/756120551669222/",,"POINT Z (6.3383057 49.9383441 0)",6.3383057,49.9383441
"Bahnhof","https://www.facebook.com/groups/630193237595288/permalink/756359944978616/",,"POINT Z (7.3442488 51.4441404 0)",7.3442488,51.4441404
"Haus","https://www.facebook.com/groups/630193237595288/permalink/757273458220598/",,"POINT Z (8.75307802477854 50.233754270892 0)",8.75307802477854,50.233754270892
"NATO Lager
","https://www.facebook.com/groups/630193237595288/permalink/757239784890632/",,"POINT Z (8.96422222222222 50.1724444444444 0)",8.96422222222222,50.1724444444444
"Haus","https://www.facebook.com/groups/630193237595288/permalink/757305924884018/",,"POINT Z (7.894086 52.419663 0)",7.894086,52.419663
"Bus","https://www.facebook.com/groups/630193237595288/permalink/757365004878110/",,"POINT Z (8.827902 49.929124 0)",8.827902,49.929124
"Bürogebäude","https://www.facebook.com/groups/630193237595288/permalink/757363518211592/",,"POINT Z (8.640612 50.17055 0)",8.640612,50.17055
"Kloster","https://www.facebook.com/groups/630193237595288/permalink/757698001511477/",,"POINT Z (7.0201041 49.2440354 0)",7.0201041,49.2440354
"Militär","https://www.facebook.com/groups/630193237595288/permalink/757724284842182/",,"POINT Z (6.66073 51.854931 0)",6.66073,51.854931
"Bahn","https://www.facebook.com/groups/630193237595288/permalink/758315628116381/",,"POINT Z (6.7720146 51.4238291 0)",6.7720146,51.4238291
"Haus","https://www.facebook.com/groups/630193237595288/permalink/758382644776346/     Wichtig  ! :  https://www.facebook.com/groups/630193237595288/permalink/767078027240141/",,"POINT Z (6.9259375 50.7828125 0)",6.9259375,50.7828125
"Hof","https://www.facebook.com/groups/630193237595288/permalink/758345361446741/",,"POINT Z (8.594883 51.649221 0)",8.594883,51.649221
"Hof","https://www.facebook.com/groups/630193237595288/permalink/758336911447586/",,"POINT Z (7.99584 51.73927 0)",7.99584,51.73927
"Haus","https://www.facebook.com/groups/630193237595288/permalink/759203474694263/",,"POINT Z (6.654729 51.437086 0)",6.654729,51.437086
"Villa","https://www.facebook.com/groups/630193237595288/permalink/759030561378221/",,"POINT Z (14.467827 35.92257 0)",14.467827,35.92257
"Auto","https://www.facebook.com/groups/630193237595288/permalink/758995671381710/",,"POINT Z (9.918657 53.327516 0)",9.918657,53.327516
"Stellwerk","https://www.facebook.com/groups/630193237595288/permalink/758988241382453/",,"POINT Z (7.4244123 51.5309087 0)",7.4244123,51.5309087
"Weisse Häuser
","https://www.facebook.com/groups/630193237595288/permalink/759836874630923/",,"POINT Z (12.8290827985317 53.3226923337689 0)",12.8290827985317,53.3226923337689
"Kapelle","https://www.facebook.com/groups/630193237595288/permalink/759934091287868/",,"POINT Z (6.37875 50.8872222222222 0)",6.37875,50.8872222222222
"Hof","https://www.facebook.com/groups/630193237595288/permalink/760413184573292/",,"POINT Z (5.938847 50.897592 0)",5.938847,50.897592
"Kolonie","https://www.facebook.com/groups/630193237595288/permalink/760472887900655/",,"POINT Z (-0.8496132 38.5676495 0)"
"Drogen Bunker","https://www.facebook.com/groups/630193237595288/permalink/760442257903718/",,"POINT Z (6.4714344 50.8032177 0)",6.4714344,50.8032177
"Haus","https://www.facebook.com/groups/630193237595288/permalink/760439697903974/",,"POINT Z (8.0790382 52.2696334 0)",8.0790382,52.2696334
"Bahn","https://www.facebook.com/groups/630193237595288/permalink/760435611237716/",,"POINT Z (8.06204 52.2694877 0)",8.06204,52.2694877
"Haus","https://www.facebook.com/groups/630193237595288/permalink/760428544571756",,"POINT Z (5.9800029 49.7918955 0)",5.9800029,49.7918955
"Schule","https://www.facebook.com/groups/630193237595288/permalink/760370381244239/",,"POINT Z (7.185203 50.82087 0)",7.185203,50.82087
"Bunker","https://www.facebook.com/groups/630193237595288/permalink/760948781186399/",,"POINT Z (5.0448437 52.9304933 0)",5.0448437,52.9304933
"Laden ","https://www.facebook.com/groups/630193237595288/permalink/760987801182497/",,"POINT Z (6.44406 51.19793 0)",6.44406,51.19793
"Auto",,,"POINT Z (8.162621 51.492305 0)",8.162621,51.492305
"Pritzer Fac
","https://www.facebook.com/groups/630193237595288/permalink/658858188062126/",,"POINT Z (5.56719 50.63866 0)",5.56719,50.63866
"Haus ","https://www.facebook.com/groups/630193237595288/permalink/761281821153095",,"POINT Z (10.6830625 51.6071875 0)",10.6830625,51.6071875
"Bunker","https://www.facebook.com/groups/630193237595288/permalink/761321504482460/",,"POINT Z (10.6915625 51.6070625 0)",10.6915625,51.6070625
"Haus","https://www.facebook.com/groups/630193237595288/permalink/761358087812135/",,"POINT Z (6.0846277 49.8482445 0)",6.0846277,49.8482445
"Haus","https://www.facebook.com/groups/630193237595288/permalink/761837721097505/",,"POINT Z (6.3985676 51.0464484 0)",6.3985676,51.0464484
"Geister Stadt ","https://www.facebook.com/groups/630193237595288/permalink/761863144428296/",,"POINT Z (6.4125167 51.0830672 0)",6.4125167,51.0830672
"Bunker","https://www.facebook.com/groups/630193237595288/permalink/762333921047885/",,"POINT Z (7.100273 51.311175 0)",7.100273,51.311175
"Ziegelei","https://www.facebook.com/groups/630193237595288/permalink/762281674386443/",,"POINT Z (8.496984 52.399905 0)",8.496984,52.399905
"Haus","https://www.facebook.com/groups/630193237595288/permalink/761082691173008/",,"POINT Z (6.397414 51.773666 0)",6.397414,51.773666
"Auto","https://www.facebook.com/groups/630193237595288/permalink/762386911042586/",,"POINT Z (6.874972 51.485194 0)",6.874972,51.485194
"Haus","https://www.facebook.com/groups/630193237595288/permalink/762377981043479/",,"POINT Z (9.010856 47.820229 0)",9.010856,47.820229
"Korpsdepot","https://www.facebook.com/groups/630193237595288/permalink/762646254349985/",,"POINT Z (9.219005 50.987122 0)",9.219005,50.987122
"Kaserne","https://www.facebook.com/groups/630193237595288/permalink/762625701018707/",,"POINT Z (11.0803888888889 52.1211833333333 0)",11.0803888888889,52.1211833333333
"Ziegelei","https://www.facebook.com/groups/630193237595288/permalink/762605784354032/",,"POINT Z (9.37536998082824 52.2626567692493 0)",9.37536998082824,52.2626567692493
"Auto","https://www.facebook.com/groups/630193237595288/permalink/762856704328940/",,"POINT Z (10.303406 53.445226 0)",10.303406,53.445226
"Schnapsbrennerei","https://www.facebook.com/groups/630193237595288/permalink/763193274295283/",,"POINT Z (8.72361111111111 52.8452777777778 0)",8.72361111111111,52.8452777777778
"Kaufhaus","https://www.facebook.com/groups/630193237595288/permalink/763167987631145/",,"POINT Z (10.2283305555556 52.3199972222222 0)",10.2283305555556,52.3199972222222
"Friedhof","https://www.facebook.com/groups/630193237595288/permalink/763156080965669/",,"POINT Z (7.05861111111111 50.8713888888889 0)",7.05861111111111,50.8713888888889
"Bahnhof","https://www.facebook.com/groups/630193237595288/permalink/763152714299339/",,"POINT Z (12.3058683 51.388884 0)",12.3058683,51.388884
"Bank","<a href=""https://www.youtube.com/watch?v=HtwMe4_gBWI""><img src=""https://img.youtube.com/vi/HtwMe4_gBWI/hqdefault.jpg"" height=""200"" width=""auto"" /></a><br><br><a href=""https://www.youtube.com/embed/HtwMe4_gBWI"">https://www.youtube.com/embed/HtwMe4_gBWI</a><br><br>https://www.facebook.com/groups/630193237595288/permalink/763382687609675/","https://www.youtube.com/embed/HtwMe4_gBWI","POINT Z (6.9926196 51.0185549 0)",6.9926196,51.0185549
"Heim",,,"POINT Z (7.091758 51.28427 0)",7.091758,51.28427
"Altenheim","https://www.facebook.com/groups/630193237595288/permalink/763367960944481/",,"POINT Z (7.0917155 51.2843762 0)",7.0917155,51.2843762
"Fass","https://www.facebook.com/groups/630193237595288/permalink/763621964252414/",,"POINT Z (13.66811 52.32832 0)",13.66811,52.32832
"Haus","https://www.facebook.com/groups/630193237595288/permalink/763619044252706/",,"POINT Z (6.527013 49.96621 0)",6.527013,49.96621
"Hof ","https://www.facebook.com/groups/630193237595288/permalink/764544620826815/",,"POINT Z (7.100245 51.498586 0)",7.100245,51.498586
"Haus","https://www.facebook.com/groups/630193237595288/permalink/764705937477350/",,"POINT Z (6.085804 50.099946 0)",6.085804,50.099946
"Werkstatt ","<img src=""https://doc-0k-bc-mymaps.googleusercontent.com/untrusted/hostedimage/m/l2o85fj053oc6po18hqfl7mbs0/vut9usm5ut03tqqg6n85jmdb7g/1707408628250/8-2ce_OQa2T_4kT1aecTqA4DYBWDBO1S/07245016166645583418/5AEQ8Piv15QFmeMcs6lt4rLAXhzvdzSZ9KymgWh9W_5WbKTuUXhAnqCdPKjDGeyBgZA_frr7vkwP--D7CgrY4Xy0zAZyZoAkLKFEnlBIVveU1WAvuaEQ68o4S8EYvBS7C_keZcMB0ktO1aoUl7wBCYkTyL_VhmUvvGTnxDd1Z6KT-hsaoW5dWzWLAP6exG4JVyHgt_erbC2qQGG8EQvhlk8j0pxPNXrADcX5ffxULnOr5BF_UcwY?session=0&fife"" height=""200"" width=""auto"" /><br><br>https://www.facebook.com/groups/630193237595288/permalink/764669264147684/","https://doc-0k-bc-mymaps.googleusercontent.com/untrusted/hostedimage/m/l2o85fj053oc6po18hqfl7mbs0/vut9usm5ut03tqqg6n85jmdb7g/1707408628250/8-2ce_OQa2T_4kT1aecTqA4DYBWDBO1S/07245016166645583418/5AEQ8Piv15QFmeMcs6lt4rLAXhzvdzSZ9KymgWh9W_5WbKTuUXhAnqCdPKjDGeyBgZA_frr7vkwP--D7CgrY4Xy0zAZyZoAkLKFEnlBIVveU1WAvuaEQ68o4S8EYvBS7C_keZcMB0ktO1aoUl7wBCYkTyL_VhmUvvGTnxDd1Z6KT-hsaoW5dWzWLAP6exG4JVyHgt_erbC2qQGG8EQvhlk8j0pxPNXrADcX5ffxULnOr5BF_UcwY?session=0&fife","POINT Z (9.078814 52.14353 0)",9.078814,52.14353
"Bunker","https://www.facebook.com/groups/630193237595288/permalink/764918054122805/",,"POINT Z (8.63901 50.3561837 0)",8.63901,50.3561837
